repository_name,date,clones,unique_visitors/cloners
data-service-landscape-scan,2021-10-14,1,1
data-service-landscape-scan,2021-10-15,1,1
data-service-landscape-scan,2021-10-21,2,2
data-viz-challenge,2021-10-21,1,1
data-viz-evaluations,2021-10-15,1,1
data-viz-evaluations,2021-10-21,2,2
figstats,2021-10-21,2,2
github-stats,2021-10-11,4,4
github-stats,2021-10-12,5,5
github-stats,2021-10-13,4,4
github-stats,2021-10-14,4,4
github-stats,2021-10-15,6,5
github-stats,2021-10-16,6,5
github-stats,2021-10-17,5,5
github-stats,2021-10-18,5,5
github-stats,2021-10-19,5,5
github-stats,2021-10-20,4,4
github-stats,2021-10-21,8,7
github-stats,2021-10-22,4,4
github-stats,2021-10-23,4,4
LD-Cool-P,2021-10-10,1,1
LD-Cool-P,2021-10-11,1,1
LD-Cool-P,2021-10-15,1,1
LD-Cool-P,2021-10-20,1,1
LD-Cool-P,2021-10-21,2,2
LD-Cool-P,2021-10-22,1,1
ldcoolp-figshare,2021-10-10,1,1
ldcoolp-figshare,2021-10-15,2,2
ldcoolp-figshare,2021-10-21,2,2
ReBACH,2021-10-21,2,2
redata-commons,2021-10-21,3,2
redata-docs,2021-10-21,2,2
redata-iac,2021-10-14,1,1
redata-iac,2021-10-21,2,2
ReM,2021-10-16,1,1
ReM,2021-10-21,2,2
ReQUIAM,2021-10-17,1,1
ReQUIAM,2021-10-20,1,1
ReQUIAM,2021-10-21,3,3
ReQUIAM,2021-10-22,3,2
ReQUIAM_csv,2021-10-10,1,1
ReQUIAM_csv,2021-10-13,1,1
ReQUIAM_csv,2021-10-14,1,1
ReQUIAM_csv,2021-10-17,1,1
ReQUIAM_csv,2021-10-20,1,1
ReQUIAM_csv,2021-10-21,3,3
ReQUIAM_csv,2021-10-22,2,2
slacking,2021-10-19,1,1
slacking,2021-10-21,1,1
UAL-RE,2021-10-20,1,1
UAL-RE,2021-10-21,1,1
UAL-RE,2021-10-22,2,2
uptime,2021-10-10,89,1
uptime,2021-10-11,118,6
uptime,2021-10-12,114,5
uptime,2021-10-13,115,6
uptime,2021-10-14,113,5
uptime,2021-10-15,114,5
uptime,2021-10-16,114,3
uptime,2021-10-17,116,5
uptime,2021-10-18,110,6
uptime,2021-10-19,110,4
uptime,2021-10-20,109,3
uptime,2021-10-21,113,7
uptime,2021-10-22,111,4
uptime,2021-10-23,116,6
uptime,2021-10-24,23,5
