repository_name,date,clones,unique_visitors/cloners
ReQUIAM_csv,2022-06-07,1,1
ReQUIAM_csv,2022-06-13,1,1
ReQUIAM_csv,2022-06-15,2,1
slacking,2022-06-16,2,1
uptime,2022-06-04,96,3
uptime,2022-06-05,124,8
uptime,2022-06-06,108,7
uptime,2022-06-07,101,6
uptime,2022-06-08,101,6
uptime,2022-06-09,105,6
uptime,2022-06-10,99,4
uptime,2022-06-11,110,3
uptime,2022-06-12,110,4
uptime,2022-06-13,105,8
uptime,2022-06-14,93,5
uptime,2022-06-15,96,6
uptime,2022-06-16,102,8
uptime,2022-06-17,105,6
uptime,2022-06-18,21,5
