repository_name,date,views,unique_visitors/cloners
redata-commons,2021-12-29,2,1
redata-iac,2022-01-03,1,1
ReM,2021-12-29,5,3
ReM,2022-01-01,1,1
ReM,2022-01-02,2,1
ReM,2022-01-05,1,1
ReM,2022-01-06,2,1
ReM,2022-01-07,1,1
ReQUIAM_csv,2022-01-05,7,1
