repository_name,date,clones,unique_visitors/cloners
data-service-landscape-scan,2022-08-25,4,3
data-service-landscape-scan,2022-08-26,1,1
data-service-landscape-scan,2022-09-04,1,1
data-service-landscape-scan,2022-09-07,1,1
data-viz-challenge,2022-08-25,1,1
github-stats,2022-08-25,1,1
github-stats,2022-08-26,6,4
github-stats,2022-08-27,8,5
github-stats,2022-08-28,6,4
github-stats,2022-08-29,6,4
github-stats,2022-08-30,6,4
github-stats,2022-08-31,6,4
github-stats,2022-09-01,6,4
github-stats,2022-09-02,6,4
github-stats,2022-09-03,5,4
github-stats,2022-09-04,7,5
github-stats,2022-09-05,5,4
github-stats,2022-09-06,4,3
github-stats,2022-09-07,5,4
LD-Cool-P,2022-08-26,2,1
LD-Cool-P,2022-09-06,1,1
LD-Cool-P,2022-09-07,1,1
ldcoolp-figshare,2022-08-27,1,1
ldcoolp-figshare,2022-09-04,1,1
ldcoolp-figshare,2022-09-06,1,1
ReBACH,2022-08-25,2,2
ReBACH,2022-08-30,3,2
ReBACH,2022-08-31,3,2
ReBACH,2022-09-02,6,3
redata-commons,2022-08-25,1,1
redata-commons,2022-09-04,1,1
redata-landing-page,2022-09-04,1,1
ReQUIAM,2022-09-03,1,1
uptime,2022-08-25,62,1
uptime,2022-08-26,86,7
uptime,2022-08-27,95,4
uptime,2022-08-28,116,6
uptime,2022-08-29,85,6
uptime,2022-08-30,82,5
uptime,2022-08-31,80,7
uptime,2022-09-01,80,4
uptime,2022-09-02,80,3
uptime,2022-09-03,87,3
uptime,2022-09-04,85,2
uptime,2022-09-05,72,2
uptime,2022-09-06,63,2
uptime,2022-09-07,52,2
uptime,2022-09-08,8,2
